timestamp,province,district,commercial_keywords
2020-01-01 22:20:00,Ngozi,Ngozi_District_3,74.74377285752547
2020-01-01 06:07:00,Mwaro,Mwaro_District_4,100.61028981112302
2020-01-01 02:05:00,Rutana,Rutana_District_2,125.75676103829079
2020-01-01 10:34:00,Muyinga,Muyinga_District_1,108.41832440557887
2020-01-01 05:37:00,Kirundo,Kirundo_District_4,109.38389451653899
2020-01-01 08:31:00,Bururi,Bururi_District_2,92.64897024729336
2020-01-01 06:02:00,Karusi,Karusi_District_2,72.86151783621949
2020-01-01 10:46:00,Rumonge,Rumonge_District_2,78.69652908871227
2020-01-01 20:43:00,Cibitoke,Cibitoke_District_1,86.62422044322561
2020-01-01 17:25:00,Kirundo,Kirundo_District_1,110.97934281375916
2020-01-01 00:53:00,Bururi,Bururi_District_2,65.90581805038147
2020-01-01 21:50:00,Cankuzo,Cankuzo_District_1,73.05531658361228
2020-01-01 07:26:00,Ngozi,Ngozi_District_2,70.05312361279091
2020-01-01 16:27:00,Muramvya,Muramvya_District_3,88.28719330503202
2020-01-01 10:36:00,Ngozi,Ngozi_District_3,90.60447205232757
2020-01-01 06:37:00,Cibitoke,Cibitoke_District_4,110.46280268685967
2020-01-01 17:39:00,Muramvya,Muramvya_District_1,100.11204077597283
2020-01-01 20:30:00,Bubanza,Bubanza_District_1,99.83903502866195
2020-01-01 05:10:00,Kayanza,Kayanza_District_1,90.3501199470615
2020-01-01 20:04:00,Kayanza,Kayanza_District_2,79.18610133985976
2020-01-01 17:02:00,Ruyigi,Ruyigi_District_2,96.08049312299016
2020-01-01 09:01:00,Bujumbura_Rural,Bujumbura_Rural_District_3,102.16506356204695
2020-01-01 00:34:00,Karusi,Karusi_District_3,65.53638042178073
2020-01-01 14:18:00,Bujumbura,Bujumbura_District_1,70.89938627413366
2020-01-01 05:14:00,Karusi,Karusi_District_1,95.6253319853997
2020-01-01 15:01:00,Karusi,Karusi_District_3,61.32129576004975
2020-01-01 07:02:00,Gitega,Gitega_District_2,65.22212086566282
2020-01-01 14:28:00,Makamba,Makamba_District_2,90.8701037773373
2020-01-01 09:54:00,Gitega,Gitega_District_2,65.81950871716896
2020-01-01 19:25:00,Muramvya,Muramvya_District_4,96.87219515237477
2020-01-01 00:34:00,Cibitoke,Cibitoke_District_3,112.06920592285817
2020-01-01 15:37:00,Cibitoke,Cibitoke_District_1,79.72928028517585
2020-01-01 15:05:00,Kayanza,Kayanza_District_4,93.25326624787887
2020-01-01 12:27:00,Kayanza,Kayanza_District_2,59.363444686277234
2020-01-01 16:03:00,Cankuzo,Cankuzo_District_3,81.69280095550862
2020-01-01 19:27:00,Kayanza,Kayanza_District_2,78.69209840886306
2020-01-01 21:44:00,Gitega,Gitega_District_3,95.23296550375574
2020-01-01 19:09:00,Muyinga,Muyinga_District_2,73.2725670890692
2020-01-01 08:57:00,Bujumbura,Bujumbura_District_2,77.36084882446873
2020-01-01 21:33:00,Makamba,Makamba_District_2,71.75478649131628
2020-01-01 15:04:00,Muramvya,Muramvya_District_1,78.48617065526933
2020-01-01 03:01:00,Rumonge,Rumonge_District_2,139.12135582794792
2020-01-01 09:29:00,Kirundo,Kirundo_District_3,84.12564942033696
2020-01-01 10:01:00,Cibitoke,Cibitoke_District_1,85.97637675253989
2020-01-01 18:51:00,Muramvya,Muramvya_District_4,100.21827030016716
2020-01-01 18:39:00,Rutana,Rutana_District_5,91.63407495552292
2020-01-01 16:49:00,Gitega,Gitega_District_3,83.79341422976368
2020-01-01 13:45:00,Bururi,Bururi_District_2,99.89942496637697
2020-01-01 20:06:00,Muyinga,Muyinga_District_3,84.45127346537528
2020-01-01 19:55:00,Muyinga,Muyinga_District_2,120.78589677827108
2020-01-01 23:46:00,Bubanza,Bubanza_District_2,120.98291367500313
2020-01-01 09:10:00,Kayanza,Kayanza_District_3,87.82520111502805
2020-01-01 12:54:00,Rumonge,Rumonge_District_3,96.19368201605693
2020-01-01 07:02:00,Mwaro,Mwaro_District_4,93.60385243259825
2020-01-01 20:01:00,Makamba,Makamba_District_2,104.62514908817286
2020-01-01 17:46:00,Cankuzo,Cankuzo_District_5,79.93780369427081
2020-01-01 13:47:00,Karusi,Karusi_District_1,83.00498334757815
2020-01-01 10:45:00,Kayanza,Kayanza_District_1,72.81037689002031
2020-01-01 03:44:00,Cibitoke,Cibitoke_District_4,72.51425415954357
2020-01-01 11:47:00,Bururi,Bururi_District_1,83.807155805414
2020-01-01 05:37:00,Cibitoke,Cibitoke_District_2,86.33524567649174
2020-01-01 00:45:00,Rutana,Rutana_District_4,77.2801436672376
2020-01-01 20:27:00,Ngozi,Ngozi_District_3,90.06131882266475
2020-01-01 15:18:00,Muyinga,Muyinga_District_1,82.01534909696541
2020-01-01 09:10:00,Mwaro,Mwaro_District_4,88.03100799733363
2020-01-01 12:41:00,Muyinga,Muyinga_District_2,62.57662692106424
2020-01-01 12:57:00,Bubanza,Bubanza_District_3,87.07419392231735
2020-01-01 02:51:00,Muramvya,Muramvya_District_1,81.58683778158972
2020-01-01 22:46:00,Ruyigi,Ruyigi_District_3,106.39098157284005
2020-01-01 15:17:00,Ruyigi,Ruyigi_District_1,141.189086441339
2020-01-01 14:42:00,Rutana,Rutana_District_4,112.5331576278807
2020-01-01 07:50:00,Rumonge,Rumonge_District_3,78.44551254169971
2020-01-01 00:50:00,Bubanza,Bubanza_District_3,57.14976237631763
2020-01-01 18:41:00,Bujumbura_Rural,Bujumbura_Rural_District_1,104.40574565670767
2020-01-01 20:43:00,Cankuzo,Cankuzo_District_3,71.57889016834609
2020-01-01 13:45:00,Bubanza,Bubanza_District_3,65.86141289043721
2020-01-01 01:48:00,Bujumbura_Rural,Bujumbura_Rural_District_3,112.59786924763344
2020-01-01 20:38:00,Kirundo,Kirundo_District_3,98.3744814458612
2020-01-01 02:23:00,Ruyigi,Ruyigi_District_3,66.18410572359387
2020-01-01 23:54:00,Mwaro,Mwaro_District_3,122.54458317170014
2020-01-01 14:13:00,Gitega,Gitega_District_3,99.25946197325275
2020-01-01 04:02:00,Kayanza,Kayanza_District_3,100.93683743983837
2020-01-01 09:54:00,Cankuzo,Cankuzo_District_1,76.84152540333295
2020-01-01 17:43:00,Kirundo,Kirundo_District_2,123.74343077935865
2020-01-01 14:52:00,Makamba,Makamba_District_3,70.4922604410458
2020-01-01 16:01:00,Ruyigi,Ruyigi_District_1,87.67414913483059
2020-01-01 05:12:00,Cankuzo,Cankuzo_District_2,87.63958157311583
2020-01-01 21:46:00,Cibitoke,Cibitoke_District_3,99.54357850198204
2020-01-01 15:12:00,Karusi,Karusi_District_1,93.04620958258279
2020-01-01 16:10:00,Kayanza,Kayanza_District_2,51.75202237730907
2020-01-01 21:02:00,Kayanza,Kayanza_District_1,91.99628843084817
2020-01-01 07:09:00,Bururi,Bururi_District_5,84.60304822017899
2020-01-01 20:45:00,Muramvya,Muramvya_District_2,84.65093922080754
2020-01-01 13:08:00,Mwaro,Mwaro_District_4,75.71507664152956
2020-01-01 09:12:00,Rumonge,Rumonge_District_5,96.15898460321458
2020-01-01 07:32:00,Bujumbura,Bujumbura_District_2,65.28516827931762
2020-01-01 18:07:00,Bururi,Bururi_District_4,95.2799412665535
2020-01-01 23:47:00,Muramvya,Muramvya_District_1,92.81742018189681
2020-01-01 04:32:00,Mwaro,Mwaro_District_4,105.6791815395598
2020-01-01 21:09:00,Ruyigi,Ruyigi_District_2,85.77188249194526
2020-01-01 21:30:00,Muramvya,Muramvya_District_4,91.50546748782392
2020-01-01 07:53:00,Muramvya,Muramvya_District_3,98.04969313797858
2020-01-01 22:04:00,Kayanza,Kayanza_District_1,89.03129667105712
2020-01-01 11:02:00,Ruyigi,Ruyigi_District_1,92.85545531411947
2020-01-01 08:36:00,Bubanza,Bubanza_District_3,111.81880883005728
2020-01-01 23:05:00,Kirundo,Kirundo_District_1,55.102312770166634
2020-01-01 10:52:00,Makamba,Makamba_District_1,73.40508261748168
2020-01-01 08:40:00,Mwaro,Mwaro_District_4,71.13000812440367
2020-01-01 17:29:00,Rumonge,Rumonge_District_5,75.66409281050507
2020-01-01 01:58:00,Makamba,Makamba_District_1,64.71729791692442
2020-01-01 19:02:00,Rutana,Rutana_District_3,82.3463684515635
2020-01-01 08:03:00,Karusi,Karusi_District_1,102.21227577222535
2020-01-01 23:23:00,Muyinga,Muyinga_District_3,99.36274514894325
2020-01-01 17:05:00,Bujumbura_Rural,Bujumbura_Rural_District_3,103.68008398681104
2020-01-01 10:46:00,Karusi,Karusi_District_1,99.29051256807661
2020-01-01 12:55:00,Karusi,Karusi_District_1,91.0075500964652
2020-01-01 13:50:00,Kirundo,Kirundo_District_1,88.51461402007153
2020-01-01 03:23:00,Ngozi,Ngozi_District_3,97.91492741232678
2020-01-01 08:43:00,Ruyigi,Ruyigi_District_3,59.0718899568504
2020-01-01 19:36:00,Ngozi,Ngozi_District_3,86.94972769689353
2020-01-01 10:22:00,Muramvya,Muramvya_District_1,86.14607665889659
2020-01-01 12:28:00,Bujumbura,Bujumbura_District_4,102.04077533945845
2020-01-01 18:54:00,Kayanza,Kayanza_District_4,121.05638558167864
2020-01-01 10:38:00,Rumonge,Rumonge_District_1,119.40340178939667
2020-01-01 21:01:00,Bujumbura_Rural,Bujumbura_Rural_District_2,116.22594756203205
2020-01-01 18:24:00,Kirundo,Kirundo_District_2,87.96619058950314
2020-01-01 14:11:00,Karusi,Karusi_District_3,93.05806581166559
2020-01-01 15:39:00,Cibitoke,Cibitoke_District_4,66.63820131153022
2020-01-01 14:31:00,Bubanza,Bubanza_District_1,60.472927251881046
2020-01-01 15:46:00,Rutana,Rutana_District_3,85.07278025881054
2020-01-01 09:48:00,Bururi,Bururi_District_4,79.36312943639285
2020-01-01 01:41:00,Mwaro,Mwaro_District_3,98.40059368171927
2020-01-01 23:43:00,Bubanza,Bubanza_District_1,98.65081699746717
2020-01-01 01:35:00,Bujumbura,Bujumbura_District_5,96.03387347472199
2020-01-01 01:12:00,Bubanza,Bubanza_District_3,111.78878603501573
2020-01-01 21:07:00,Bujumbura,Bujumbura_District_2,88.9288021750923
2020-01-01 23:38:00,Kirundo,Kirundo_District_4,85.34467005437597
2020-01-01 01:35:00,Rumonge,Rumonge_District_1,86.53023335063156
2020-01-01 22:24:00,Kayanza,Kayanza_District_4,78.16125635596191
2020-01-01 22:52:00,Cibitoke,Cibitoke_District_2,104.51713908639941
2020-01-01 05:43:00,Kayanza,Kayanza_District_3,114.0563387536155
2020-01-01 15:16:00,Bujumbura_Rural,Bujumbura_Rural_District_4,117.04245077409587
2020-01-01 16:13:00,Bujumbura,Bujumbura_District_2,128.01004077403752
2020-01-01 10:01:00,Kirundo,Kirundo_District_4,84.21608399782365
2020-01-01 21:27:00,Bubanza,Bubanza_District_3,92.47477540103658
2020-01-01 01:07:00,Bujumbura,Bujumbura_District_4,88.99320890756726
2020-01-01 23:05:00,Bujumbura,Bujumbura_District_5,102.9679004850918
2020-01-01 07:48:00,Gitega,Gitega_District_2,93.2944860165332
2020-01-01 15:27:00,Cankuzo,Cankuzo_District_3,89.47111020065975
2020-01-01 15:12:00,Makamba,Makamba_District_3,101.28999670279649
2020-01-01 13:04:00,Rumonge,Rumonge_District_1,86.53149050871946
2020-01-01 08:01:00,Karusi,Karusi_District_3,43.7144307562244
2020-01-01 05:16:00,Rumonge,Rumonge_District_1,91.54835258889369
2020-01-01 06:33:00,Bubanza,Bubanza_District_1,88.6562915296884
2020-01-01 03:20:00,Bubanza,Bubanza_District_2,75.09741037961263
2020-01-01 02:03:00,Kirundo,Kirundo_District_2,103.86497908525241
2020-01-01 10:28:00,Muramvya,Muramvya_District_4,78.3744801276653
2020-01-01 04:26:00,Bubanza,Bubanza_District_2,93.91194842001734
2020-01-01 16:15:00,Bujumbura_Rural,Bujumbura_Rural_District_3,92.41038990903695
2020-01-01 20:47:00,Kirundo,Kirundo_District_4,101.48025038377273
2020-01-01 20:32:00,Mwaro,Mwaro_District_3,97.23107122676836
2020-01-01 00:09:00,Bujumbura,Bujumbura_District_4,82.20738561430544
2020-01-01 00:24:00,Makamba,Makamba_District_1,86.97336108656428
2020-01-01 11:32:00,Ruyigi,Ruyigi_District_2,57.186364451143156
2020-01-01 10:48:00,Mwaro,Mwaro_District_1,79.05238016936111
2020-01-01 05:27:00,Cankuzo,Cankuzo_District_1,77.54753874303887
2020-01-01 11:50:00,Rumonge,Rumonge_District_3,97.59687933035462
2020-01-01 11:06:00,Mwaro,Mwaro_District_3,95.29102986081881
2020-01-01 04:32:00,Bujumbura,Bujumbura_District_5,75.50082635633143
2020-01-01 13:36:00,Bujumbura,Bujumbura_District_2,78.14551869980434
2020-01-01 15:05:00,Cankuzo,Cankuzo_District_5,94.28700630629872
2020-01-01 13:37:00,Cankuzo,Cankuzo_District_4,75.02194474079785
2020-01-01 09:02:00,Cankuzo,Cankuzo_District_1,102.9679970977123
2020-01-01 15:33:00,Muramvya,Muramvya_District_2,91.7131596542036
2020-01-01 06:36:00,Karusi,Karusi_District_1,54.23180181650708
2020-01-01 21:10:00,Rumonge,Rumonge_District_3,104.43846153044223
2020-01-01 05:09:00,Ruyigi,Ruyigi_District_3,72.45329201034988
2020-01-01 23:14:00,Ngozi,Ngozi_District_4,106.78885361729843
2020-01-01 06:39:00,Rutana,Rutana_District_1,87.40025885614885
2020-01-01 15:50:00,Kayanza,Kayanza_District_2,101.66085796110686
2020-01-01 07:21:00,Mwaro,Mwaro_District_2,102.35896644562827
2020-01-01 19:13:00,Rutana,Rutana_District_3,80.43357969260795
2020-01-01 01:19:00,Rumonge,Rumonge_District_4,92.10695246175284
2020-01-01 23:30:00,Bururi,Bururi_District_5,110.39566516849845
2020-01-01 06:51:00,Cibitoke,Cibitoke_District_2,75.58731799606255
2020-01-01 07:53:00,Cankuzo,Cankuzo_District_2,72.71809993770013
2020-01-01 23:04:00,Muyinga,Muyinga_District_3,84.40995989733614
2020-01-01 19:41:00,Ngozi,Ngozi_District_3,94.4024054131919
2020-01-01 10:51:00,Karusi,Karusi_District_1,87.8538576468175
2020-01-01 07:30:00,Muyinga,Muyinga_District_3,92.20512085673016
2020-01-01 14:59:00,Mwaro,Mwaro_District_1,86.26860660378527
2020-01-01 03:45:00,Mwaro,Mwaro_District_3,106.42183212640884
2020-01-01 06:55:00,Bururi,Bururi_District_1,69.0307246508862
2020-01-01 02:59:00,Muramvya,Muramvya_District_1,90.6474811997012
2020-01-01 20:35:00,Ngozi,Ngozi_District_4,58.27429276609075
2020-01-01 01:41:00,Makamba,Makamba_District_2,90.4685468935339
2020-01-01 20:24:00,Muramvya,Muramvya_District_3,85.61963600349857
2020-01-01 05:16:00,Ruyigi,Ruyigi_District_1,90.01471688832781
2020-01-01 14:48:00,Mwaro,Mwaro_District_3,72.71819862210315
2020-01-01 13:15:00,Muyinga,Muyinga_District_1,84.10607821762052
2020-01-01 23:42:00,Muyinga,Muyinga_District_3,123.98873952798732
2020-01-01 20:37:00,Kayanza,Kayanza_District_4,126.36463552993905
2020-01-01 20:19:00,Bururi,Bururi_District_5,73.46857686524304
2020-01-01 14:55:00,Kirundo,Kirundo_District_4,87.6533465731938
2020-01-01 02:50:00,Ruyigi,Ruyigi_District_3,69.47745768375717
2020-01-01 11:05:00,Rumonge,Rumonge_District_2,76.63481820625185
2020-01-01 08:47:00,Bubanza,Bubanza_District_2,83.15968981464276
2020-01-01 01:06:00,Rumonge,Rumonge_District_2,104.33440603910272
2020-01-01 06:26:00,Muramvya,Muramvya_District_2,124.7728354390436
2020-01-01 16:56:00,Bujumbura,Bujumbura_District_5,73.61112869840184
2020-01-01 06:23:00,Bujumbura_Rural,Bujumbura_Rural_District_4,98.00051782162359
2020-01-01 07:03:00,Ngozi,Ngozi_District_2,55.55080740336342
2020-01-01 07:20:00,Karusi,Karusi_District_3,78.34993396531311
2020-01-01 04:19:00,Kayanza,Kayanza_District_4,86.71402839133599
2020-01-01 14:52:00,Kirundo,Kirundo_District_4,90.68512588657818
2020-01-01 19:18:00,Ruyigi,Ruyigi_District_2,100.87266470727779
2020-01-01 16:10:00,Rumonge,Rumonge_District_1,92.79763756222182
2020-01-01 06:43:00,Bujumbura_Rural,Bujumbura_Rural_District_2,94.0045369493505
2020-01-01 22:16:00,Gitega,Gitega_District_1,73.34889783241515
2020-01-01 13:40:00,Bujumbura,Bujumbura_District_5,108.60818947579251
2020-01-01 17:50:00,Rumonge,Rumonge_District_1,77.68769876794123
2020-01-01 03:15:00,Bujumbura_Rural,Bujumbura_Rural_District_2,118.034411533545
2020-01-01 16:46:00,Cibitoke,Cibitoke_District_4,101.57852249391404
2020-01-01 13:41:00,Rumonge,Rumonge_District_2,104.92194880490895
2020-01-01 00:12:00,Bujumbura_Rural,Bujumbura_Rural_District_4,82.36162330495712
2020-01-01 08:24:00,Bururi,Bururi_District_3,56.8963272553268
2020-01-01 11:28:00,Mwaro,Mwaro_District_1,99.74642517335931
2020-01-01 01:26:00,Gitega,Gitega_District_3,84.42061770527837
2020-01-01 14:45:00,Muramvya,Muramvya_District_1,103.61932454448565
2020-01-01 09:13:00,Kayanza,Kayanza_District_4,67.57811474444337
2020-01-01 03:42:00,Cibitoke,Cibitoke_District_3,61.471888120532824
2020-01-01 21:28:00,Kayanza,Kayanza_District_5,75.94326368795016
2020-01-01 06:11:00,Mwaro,Mwaro_District_3,76.78380936616352
2020-01-01 09:33:00,Karusi,Karusi_District_2,99.90563902360553
2020-01-01 04:24:00,Rutana,Rutana_District_1,104.69462883065836
2020-01-01 17:50:00,Rumonge,Rumonge_District_3,81.86716218466526
2020-01-01 21:20:00,Rumonge,Rumonge_District_5,81.84318675979887
2020-01-01 17:26:00,Makamba,Makamba_District_1,77.2313051862156
2020-01-01 20:23:00,Mwaro,Mwaro_District_1,93.81688245192503
2020-01-01 20:01:00,Bubanza,Bubanza_District_2,120.24984644427441
2020-01-01 07:01:00,Bujumbura,Bujumbura_District_4,99.15267000215906
2020-01-01 22:18:00,Cankuzo,Cankuzo_District_3,80.78030550895643
2020-01-01 10:42:00,Cankuzo,Cankuzo_District_4,89.28058294734004
2020-01-01 14:29:00,Bujumbura,Bujumbura_District_4,122.09479270669699
2020-01-01 00:12:00,Rumonge,Rumonge_District_4,92.10336375172704
2020-01-01 16:33:00,Cibitoke,Cibitoke_District_1,74.07669586489727
2020-01-01 12:35:00,Bujumbura,Bujumbura_District_4,82.80683437798376
2020-01-01 16:30:00,Kayanza,Kayanza_District_4,70.35432730651307
2020-01-01 03:52:00,Gitega,Gitega_District_3,90.84241798321631
2020-01-01 04:45:00,Muramvya,Muramvya_District_2,80.66247155914645
2020-01-01 22:23:00,Muramvya,Muramvya_District_4,115.37321294991798
2020-01-01 05:41:00,Mwaro,Mwaro_District_1,104.16044479335412
2020-01-01 15:14:00,Rutana,Rutana_District_4,65.94504032633506
2020-01-01 19:35:00,Bubanza,Bubanza_District_1,79.17141815223496
2020-01-01 22:34:00,Cankuzo,Cankuzo_District_3,92.7674502457927
2020-01-01 16:22:00,Cibitoke,Cibitoke_District_4,102.44826164412683
2020-01-01 23:16:00,Ruyigi,Ruyigi_District_1,84.22884863087937
2020-01-01 18:30:00,Makamba,Makamba_District_1,59.007524468391516
2020-01-01 19:55:00,Cibitoke,Cibitoke_District_1,72.20959282959944
2020-01-01 20:36:00,Rutana,Rutana_District_5,101.41906482506398
2020-01-01 15:03:00,Mwaro,Mwaro_District_1,93.81918753175101
2020-01-01 20:41:00,Bujumbura_Rural,Bujumbura_Rural_District_1,78.34925785100927
2020-01-01 05:44:00,Makamba,Makamba_District_2,78.7199725418714
2020-01-01 10:20:00,Cankuzo,Cankuzo_District_3,102.6716234073025
2020-01-01 06:46:00,Bururi,Bururi_District_2,84.5225804986493
2020-01-01 09:38:00,Kirundo,Kirundo_District_2,74.02688492412975
2020-01-01 12:38:00,Makamba,Makamba_District_2,108.89535002785523
2020-01-01 01:35:00,Muyinga,Muyinga_District_2,49.97926467613585
2020-01-01 12:59:00,Ngozi,Ngozi_District_2,99.4871525295145
2020-01-01 23:01:00,Mwaro,Mwaro_District_2,76.95555469957894
2020-01-01 10:56:00,Muyinga,Muyinga_District_1,90.5501730459487
2020-01-01 11:21:00,Kirundo,Kirundo_District_1,92.3156249788039
2020-01-01 00:00:00,Bujumbura,Bujumbura_District_1,99.99518814111029
2020-01-01 19:20:00,Kayanza,Kayanza_District_1,91.22670714837055
2020-01-01 20:20:00,Mwaro,Mwaro_District_1,66.71028503281059
2020-01-01 22:28:00,Muramvya,Muramvya_District_1,94.10569673905927
2020-01-01 01:56:00,Rumonge,Rumonge_District_5,98.50848697010095
2020-01-01 11:13:00,Cibitoke,Cibitoke_District_2,94.5734550271025
2020-01-01 23:42:00,Rutana,Rutana_District_3,73.72124035153553
2020-01-01 02:13:00,Kayanza,Kayanza_District_3,71.60823320811407
2020-01-01 00:52:00,Rumonge,Rumonge_District_5,59.61626572010394
2020-01-01 12:34:00,Karusi,Karusi_District_1,101.72869680522552
2020-01-01 09:50:00,Cibitoke,Cibitoke_District_4,75.42633569800206
2020-01-01 07:10:00,Bujumbura_Rural,Bujumbura_Rural_District_3,106.91574132711861
2020-01-01 12:19:00,Bururi,Bururi_District_4,93.64709609016273
2020-01-01 14:18:00,Kirundo,Kirundo_District_3,95.15833186232943
2020-01-01 14:04:00,Bujumbura,Bujumbura_District_2,69.64188985229441
2020-01-01 19:14:00,Kayanza,Kayanza_District_5,86.91849990061262
2020-01-01 16:57:00,Rumonge,Rumonge_District_2,94.3876571035055
2020-01-01 17:01:00,Cankuzo,Cankuzo_District_5,72.85691674153672
2020-01-01 14:07:00,Rumonge,Rumonge_District_3,115.26097479473643
2020-01-01 05:42:00,Cankuzo,Cankuzo_District_3,97.30823153424221
2020-01-01 19:46:00,Ngozi,Ngozi_District_2,59.62918871031863
2020-01-01 00:37:00,Rumonge,Rumonge_District_4,98.613134303365
2020-01-01 04:59:00,Bujumbura_Rural,Bujumbura_Rural_District_4,80.23214449377637
2020-01-01 03:28:00,Rutana,Rutana_District_3,89.8788488502122
2020-01-01 10:34:00,Muramvya,Muramvya_District_2,73.49267790388723
2020-01-01 06:12:00,Ruyigi,Ruyigi_District_1,79.34420946236496
2020-01-01 22:31:00,Rutana,Rutana_District_4,54.415994941362435
2020-01-01 15:04:00,Ruyigi,Ruyigi_District_3,82.24169173746049
2020-01-01 13:59:00,Rumonge,Rumonge_District_1,71.25883694508858
2020-01-01 13:00:00,Kayanza,Kayanza_District_1,90.82382927965644
2020-01-01 03:27:00,Mwaro,Mwaro_District_3,83.77048677373175
2020-01-01 08:41:00,Muramvya,Muramvya_District_3,89.50295456025474
2020-01-01 04:16:00,Cankuzo,Cankuzo_District_2,103.55968167027793
2020-01-01 08:11:00,Bujumbura_Rural,Bujumbura_Rural_District_1,89.88039324475636
2020-01-01 14:29:00,Bujumbura_Rural,Bujumbura_Rural_District_1,90.93630120666602
2020-01-01 04:59:00,Bujumbura,Bujumbura_District_4,107.26909406678878
2020-01-01 19:03:00,Muramvya,Muramvya_District_1,93.1273971093641
2020-01-01 18:02:00,Rumonge,Rumonge_District_4,75.34188591563718
2020-01-01 12:33:00,Bubanza,Bubanza_District_1,79.1703779603564
2020-01-01 19:34:00,Kayanza,Kayanza_District_4,77.91658897144245
2020-01-01 13:36:00,Cibitoke,Cibitoke_District_1,126.73000138221956
2020-01-01 21:11:00,Muyinga,Muyinga_District_3,91.02568865700258
2020-01-01 02:44:00,Muramvya,Muramvya_District_2,66.26659747087105
2020-01-01 22:58:00,Bubanza,Bubanza_District_2,90.0204810174627
2020-01-01 02:37:00,Bururi,Bururi_District_1,61.06568896872955
2020-01-01 20:05:00,Gitega,Gitega_District_2,104.20200673410841
2020-01-01 01:09:00,Muramvya,Muramvya_District_4,70.09058234053484
2020-01-01 04:50:00,Bujumbura,Bujumbura_District_1,95.63016580226237
2020-01-01 13:31:00,Bujumbura_Rural,Bujumbura_Rural_District_3,72.95407272801442
2020-01-01 14:53:00,Kirundo,Kirundo_District_1,113.70427683776771
2020-01-01 06:16:00,Cibitoke,Cibitoke_District_3,70.31063504146573
2020-01-01 19:10:00,Bujumbura,Bujumbura_District_4,80.64566674154891
2020-01-01 10:06:00,Ngozi,Ngozi_District_2,78.60440835262288
2020-01-01 02:13:00,Bujumbura_Rural,Bujumbura_Rural_District_2,104.50722065298783
2020-01-01 18:04:00,Bururi,Bururi_District_4,81.16430434335759
2020-01-01 10:04:00,Rumonge,Rumonge_District_5,116.57427316597487
2020-01-01 04:17:00,Cankuzo,Cankuzo_District_1,78.76701542745225
2020-01-01 23:46:00,Gitega,Gitega_District_1,103.8133646006139
2020-01-01 21:31:00,Bubanza,Bubanza_District_3,72.54489044725653
2020-01-01 12:23:00,Bujumbura,Bujumbura_District_1,73.51051488238666
2020-01-01 16:56:00,Cibitoke,Cibitoke_District_1,82.41495254613956
2020-01-01 06:44:00,Rumonge,Rumonge_District_4,89.48725008315743
2020-01-01 13:04:00,Ngozi,Ngozi_District_3,117.01916480707294
2020-01-01 01:46:00,Kirundo,Kirundo_District_3,92.69263113073102
2020-01-01 10:38:00,Bujumbura,Bujumbura_District_3,108.35165399904139
2020-01-01 22:27:00,Cankuzo,Cankuzo_District_4,70.11534048504149
2020-01-01 10:36:00,Bujumbura_Rural,Bujumbura_Rural_District_2,113.43793380210941
2020-01-01 12:23:00,Muramvya,Muramvya_District_2,60.28870062937606
2020-01-01 12:41:00,Gitega,Gitega_District_3,44.8122628126372
2020-01-01 16:22:00,Ruyigi,Ruyigi_District_2,105.49146772690656
2020-01-01 13:10:00,Cankuzo,Cankuzo_District_3,96.24747727587045
2020-01-01 05:01:00,Rumonge,Rumonge_District_2,82.97082203560397
2020-01-01 09:01:00,Karusi,Karusi_District_3,95.81371723506273
2020-01-01 10:26:00,Kayanza,Kayanza_District_4,97.04601805518264
2020-01-01 02:47:00,Gitega,Gitega_District_3,90.41289363192283
2020-01-01 22:51:00,Ruyigi,Ruyigi_District_3,92.04863676750544
2020-01-01 13:21:00,Ngozi,Ngozi_District_4,107.11323165893802
2020-01-01 14:39:00,Makamba,Makamba_District_2,91.64693695345738
2020-01-01 11:38:00,Bubanza,Bubanza_District_1,91.00893855947135
2020-01-01 17:43:00,Ruyigi,Ruyigi_District_1,115.69155164736195
2020-01-01 07:55:00,Ngozi,Ngozi_District_2,81.45897486330416
2020-01-01 03:53:00,Gitega,Gitega_District_1,75.33316241640492
2020-01-01 16:43:00,Mwaro,Mwaro_District_4,93.9053329077495
2020-01-01 13:37:00,Mwaro,Mwaro_District_1,68.8222366427222
2020-01-01 22:40:00,Rutana,Rutana_District_2,73.52254605989825
2020-01-01 10:33:00,Bururi,Bururi_District_5,95.46644474262501
2020-01-01 04:20:00,Bururi,Bururi_District_3,107.89946618159522
2020-01-01 08:20:00,Mwaro,Mwaro_District_4,58.83948965610227
2020-01-01 09:27:00,Mwaro,Mwaro_District_4,88.11938685607589
2020-01-01 11:18:00,Kirundo,Kirundo_District_4,64.04780340968577
2020-01-01 03:19:00,Rumonge,Rumonge_District_3,82.6385880204701
2020-01-01 13:33:00,Bujumbura_Rural,Bujumbura_Rural_District_3,85.42045204161455
2020-01-01 03:43:00,Ruyigi,Ruyigi_District_3,100.8237843515103
2020-01-01 02:00:00,Cankuzo,Cankuzo_District_1,88.79464883248508
2020-01-01 15:00:00,Rutana,Rutana_District_5,112.38637394686111
2020-01-01 07:32:00,Cankuzo,Cankuzo_District_1,64.62116370930683
2020-01-01 01:00:00,Cibitoke,Cibitoke_District_1,75.99121139188976
2020-01-01 07:16:00,Cankuzo,Cankuzo_District_2,85.43973211273878
2020-01-01 18:14:00,Kayanza,Kayanza_District_3,118.22459136905456
