timestamp,province,district,data_usage_gb
2020-01-01 10:57:00,Bujumbura,Bujumbura_District_2,213.0167307626962
2020-01-01 18:38:00,Karusi,Karusi_District_3,161.74991197474841
2020-01-01 17:42:00,Bururi,Bururi_District_4,173.33084204241692
2020-01-01 06:17:00,Bujumbura,Bujumbura_District_2,224.15060410859013
2020-01-01 01:23:00,Bubanza,Bubanza_District_3,264.55713334646174
2020-01-01 01:39:00,Kayanza,Kayanza_District_2,213.9250224591739
2020-01-01 17:07:00,Bujumbura_Rural,Bujumbura_Rural_District_3,262.50334605832086
2020-01-01 13:15:00,Ngozi,Ngozi_District_1,223.42180478465116
2020-01-01 18:15:00,Muramvya,Muramvya_District_2,222.56170260860492
2020-01-01 04:54:00,Kayanza,Kayanza_District_4,260.72254911077295
2020-01-01 17:27:00,Mwaro,Mwaro_District_2,213.9565158122688
2020-01-01 21:05:00,Cibitoke,Cibitoke_District_1,166.8803858730646
2020-01-01 22:21:00,Rumonge,Rumonge_District_5,203.73641926440746
2020-01-01 14:33:00,Muyinga,Muyinga_District_2,215.14345987521574
2020-01-01 23:00:00,Makamba,Makamba_District_3,165.98165185035637
2020-01-01 03:31:00,Rutana,Rutana_District_1,181.2615106746064
2020-01-01 05:12:00,Bururi,Bururi_District_1,245.90329156624827
2020-01-01 04:36:00,Muramvya,Muramvya_District_1,177.3467115210581
2020-01-01 22:59:00,Kirundo,Kirundo_District_3,164.11266605431882
2020-01-01 23:21:00,Bujumbura,Bujumbura_District_1,161.80203924801316
2020-01-01 05:16:00,Gitega,Gitega_District_1,171.58445388014124
2020-01-01 12:59:00,Cankuzo,Cankuzo_District_3,222.86294450222636
2020-01-01 02:42:00,Kayanza,Kayanza_District_5,251.71045541354573
2020-01-01 11:01:00,Cibitoke,Cibitoke_District_2,212.68658256821223
2020-01-01 13:49:00,Bujumbura,Bujumbura_District_5,273.98059217374026
2020-01-01 06:50:00,Kirundo,Kirundo_District_1,136.83724846440953
2020-01-01 22:25:00,Kirundo,Kirundo_District_3,278.0381639267523
2020-01-01 22:23:00,Rumonge,Rumonge_District_2,253.37280453624808
2020-01-01 23:56:00,Muramvya,Muramvya_District_4,197.61515330974893
2020-01-01 19:01:00,Ngozi,Ngozi_District_2,282.8027571982958
2020-01-01 08:36:00,Muyinga,Muyinga_District_2,205.17087897397937
2020-01-01 22:23:00,Cibitoke,Cibitoke_District_2,200.54664045028994
2020-01-01 07:09:00,Rumonge,Rumonge_District_2,211.26735260359203
2020-01-01 13:38:00,Ruyigi,Ruyigi_District_3,241.97286185104
2020-01-01 06:40:00,Mwaro,Mwaro_District_2,304.2305619121156
2020-01-01 17:12:00,Kayanza,Kayanza_District_3,189.4923427180991
2020-01-01 12:24:00,Bujumbura,Bujumbura_District_5,201.64429479565985
2020-01-01 09:44:00,Bururi,Bururi_District_3,254.54052038817122
2020-01-01 00:09:00,Bururi,Bururi_District_2,121.62598888604549
2020-01-01 14:39:00,Karusi,Karusi_District_3,206.83080671314522
2020-01-01 12:24:00,Cibitoke,Cibitoke_District_4,311.57814883910896
2020-01-01 11:39:00,Ngozi,Ngozi_District_4,201.97377564053633
2020-01-01 02:36:00,Rutana,Rutana_District_1,176.84206009610867
2020-01-01 08:45:00,Muramvya,Muramvya_District_2,215.7669691760987
2020-01-01 20:14:00,Ngozi,Ngozi_District_3,233.07348659218164
2020-01-01 21:29:00,Cankuzo,Cankuzo_District_3,211.51863067018664
2020-01-01 06:02:00,Kirundo,Kirundo_District_4,179.30800754575185
2020-01-01 00:10:00,Rutana,Rutana_District_1,274.9859261132546
2020-01-01 13:40:00,Ngozi,Ngozi_District_2,168.85911819219606
2020-01-01 17:38:00,Muyinga,Muyinga_District_1,116.50879281350808
2020-01-01 18:42:00,Rumonge,Rumonge_District_2,245.81796288209662
2020-01-01 09:01:00,Gitega,Gitega_District_3,229.41989655700905
2020-01-01 06:34:00,Bujumbura_Rural,Bujumbura_Rural_District_3,238.52332433608706
2020-01-01 20:47:00,Mwaro,Mwaro_District_4,313.3466966414476
2020-01-01 15:31:00,Bujumbura_Rural,Bujumbura_Rural_District_3,151.97268060891855
2020-01-01 14:59:00,Karusi,Karusi_District_2,269.38876106400147
2020-01-01 18:26:00,Muramvya,Muramvya_District_3,180.21013553637056
2020-01-01 03:28:00,Rumonge,Rumonge_District_5,223.75076093859127
2020-01-01 17:29:00,Ruyigi,Ruyigi_District_2,148.12303554191843
2020-01-01 02:42:00,Makamba,Makamba_District_2,198.27975780151596
2020-01-01 22:11:00,Cankuzo,Cankuzo_District_5,196.33642152396916
2020-01-01 03:13:00,Rutana,Rutana_District_4,252.53086084954268
2020-01-01 00:17:00,Bubanza,Bubanza_District_2,208.15092003858183
2020-01-01 04:15:00,Mwaro,Mwaro_District_2,195.08360149869267
2020-01-01 04:43:00,Rumonge,Rumonge_District_4,279.8646712316879
2020-01-01 06:39:00,Muramvya,Muramvya_District_2,309.5850345804132
2020-01-01 15:18:00,Cankuzo,Cankuzo_District_3,278.72404944369936
2020-01-01 00:59:00,Muyinga,Muyinga_District_3,165.2249050698828
2020-01-01 10:17:00,Rutana,Rutana_District_4,254.41005312146154
2020-01-01 03:28:00,Ngozi,Ngozi_District_3,241.3118898683794
2020-01-01 01:55:00,Cankuzo,Cankuzo_District_2,246.7414075016729
2020-01-01 04:41:00,Cibitoke,Cibitoke_District_3,156.38774092175302
2020-01-01 15:23:00,Muyinga,Muyinga_District_3,173.5684197651181
2020-01-01 21:08:00,Makamba,Makamba_District_3,230.89183634856624
2020-01-01 20:34:00,Gitega,Gitega_District_1,223.41525825113763
2020-01-01 15:45:00,Bubanza,Bubanza_District_1,199.52237727943844
2020-01-01 08:03:00,Cibitoke,Cibitoke_District_4,219.0820827677681
2020-01-01 06:27:00,Bururi,Bururi_District_2,246.51271397184482
2020-01-01 09:12:00,Cibitoke,Cibitoke_District_3,86.54322329515648
2020-01-01 19:13:00,Gitega,Gitega_District_2,109.68046352376389
2020-01-01 18:31:00,Rutana,Rutana_District_1,231.1765616988531
2020-01-01 20:56:00,Cibitoke,Cibitoke_District_2,315.2656883015493
2020-01-01 23:37:00,Karusi,Karusi_District_1,172.44694968821727
2020-01-01 13:04:00,Karusi,Karusi_District_1,198.058493182944
2020-01-01 18:44:00,Bururi,Bururi_District_2,170.25110742480666
2020-01-01 15:35:00,Bujumbura_Rural,Bujumbura_Rural_District_2,200.85762393566944
2020-01-01 14:05:00,Karusi,Karusi_District_3,251.01622994560475
2020-01-01 19:21:00,Kayanza,Kayanza_District_1,151.83065551618049
2020-01-01 05:45:00,Rutana,Rutana_District_3,183.19788384682414
2020-01-01 01:11:00,Kirundo,Kirundo_District_4,194.38312398881263
2020-01-01 09:46:00,Ruyigi,Ruyigi_District_2,164.37929321960164
2020-01-01 04:03:00,Rutana,Rutana_District_5,158.2584427808274
2020-01-01 11:57:00,Cankuzo,Cankuzo_District_3,178.75706981824007
2020-01-01 23:22:00,Bujumbura,Bujumbura_District_4,236.02064103530086
2020-01-01 12:08:00,Mwaro,Mwaro_District_1,221.07826333028925
2020-01-01 13:27:00,Rumonge,Rumonge_District_5,208.85165056683144
2020-01-01 07:31:00,Rumonge,Rumonge_District_5,216.2139960745229
2020-01-01 11:38:00,Makamba,Makamba_District_1,232.49706528445262
2020-01-01 01:17:00,Bujumbura,Bujumbura_District_3,194.78270280535233
2020-01-01 03:35:00,Bujumbura,Bujumbura_District_3,183.2961393362302
2020-01-01 10:27:00,Bubanza,Bubanza_District_2,175.04206194255934
2020-01-01 05:11:00,Bujumbura,Bujumbura_District_1,261.4414310959832
2020-01-01 03:06:00,Cibitoke,Cibitoke_District_4,240.45205135337258
2020-01-01 13:50:00,Muyinga,Muyinga_District_2,239.55461168716957
2020-01-01 10:55:00,Bubanza,Bubanza_District_1,192.78726376225518
2020-01-01 09:19:00,Muramvya,Muramvya_District_3,245.85204057459416
2020-01-01 17:04:00,Rumonge,Rumonge_District_5,270.97771588802004
2020-01-01 07:38:00,Bururi,Bururi_District_1,94.6261463805065
2020-01-01 11:08:00,Muramvya,Muramvya_District_3,210.52834907089195
2020-01-01 21:02:00,Bujumbura,Bujumbura_District_1,213.0950089021602
2020-01-01 02:01:00,Gitega,Gitega_District_3,196.52917842504547
2020-01-01 09:09:00,Mwaro,Mwaro_District_1,162.89634158545024
2020-01-01 00:01:00,Gitega,Gitega_District_3,248.51079295106493
2020-01-01 03:39:00,Muramvya,Muramvya_District_4,173.7966233917466
2020-01-01 00:29:00,Ruyigi,Ruyigi_District_1,115.14760137987469
2020-01-01 01:33:00,Muramvya,Muramvya_District_4,166.01057491565726
2020-01-01 02:21:00,Cibitoke,Cibitoke_District_3,201.14743042039171
2020-01-01 11:46:00,Mwaro,Mwaro_District_2,202.8333494103344
2020-01-01 09:50:00,Rutana,Rutana_District_1,167.03232129809632
2020-01-01 03:40:00,Kirundo,Kirundo_District_4,303.6709230233859
2020-01-01 23:11:00,Cibitoke,Cibitoke_District_3,265.9142404004518
2020-01-01 14:22:00,Muyinga,Muyinga_District_3,241.71172260148654
2020-01-01 01:30:00,Muramvya,Muramvya_District_1,205.43981665596883
2020-01-01 01:53:00,Muyinga,Muyinga_District_3,218.46268010568463
2020-01-01 21:45:00,Cankuzo,Cankuzo_District_5,129.5198180100699
2020-01-01 07:37:00,Kayanza,Kayanza_District_3,171.6373414574174
2020-01-01 19:16:00,Muyinga,Muyinga_District_3,293.72225058454694
2020-01-01 07:40:00,Muramvya,Muramvya_District_3,184.1164232983131
2020-01-01 11:08:00,Rumonge,Rumonge_District_1,215.14066922336423
2020-01-01 20:40:00,Muramvya,Muramvya_District_1,206.7563813599596
2020-01-01 08:32:00,Bujumbura,Bujumbura_District_2,156.42455564535004
2020-01-01 14:03:00,Kayanza,Kayanza_District_1,140.28881033174912
2020-01-01 14:59:00,Rumonge,Rumonge_District_4,209.33050802443765
2020-01-01 00:23:00,Ngozi,Ngozi_District_3,158.86935336250139
2020-01-01 14:58:00,Mwaro,Mwaro_District_3,234.88981226751724
2020-01-01 01:10:00,Bubanza,Bubanza_District_3,210.47130212399605
2020-01-01 15:56:00,Bururi,Bururi_District_5,164.19378125820978
2020-01-01 13:09:00,Bujumbura,Bujumbura_District_3,263.1752971063115
2020-01-01 10:31:00,Bujumbura,Bujumbura_District_1,186.4311755960828
2020-01-01 19:02:00,Bubanza,Bubanza_District_1,193.6190608189737
2020-01-01 13:26:00,Kirundo,Kirundo_District_2,307.2012321553546
2020-01-01 16:09:00,Bujumbura_Rural,Bujumbura_Rural_District_4,178.12220659104435
2020-01-01 19:18:00,Karusi,Karusi_District_1,192.16854252910537
2020-01-01 15:58:00,Bujumbura,Bujumbura_District_3,192.21597489582834
2020-01-01 19:24:00,Rumonge,Rumonge_District_2,278.4369361850635
2020-01-01 09:20:00,Bujumbura_Rural,Bujumbura_Rural_District_2,211.45597857162028
2020-01-01 14:56:00,Bujumbura,Bujumbura_District_4,239.98142440111167
2020-01-01 01:12:00,Bujumbura_Rural,Bujumbura_Rural_District_3,169.08407448320082
2020-01-01 20:13:00,Bururi,Bururi_District_5,279.72426454212706
2020-01-01 06:52:00,Karusi,Karusi_District_1,173.75992076003723
2020-01-01 05:58:00,Muramvya,Muramvya_District_2,175.26608756508375
2020-01-01 08:34:00,Rumonge,Rumonge_District_2,249.65727441560227
2020-01-01 03:58:00,Makamba,Makamba_District_2,204.29386559688808
2020-01-01 00:13:00,Rutana,Rutana_District_3,182.08673978147502
2020-01-01 16:20:00,Bujumbura_Rural,Bujumbura_Rural_District_4,101.50703706058898
2020-01-01 20:00:00,Mwaro,Mwaro_District_1,141.59364603619701
2020-01-01 11:23:00,Bujumbura,Bujumbura_District_2,169.2346193670392
2020-01-01 16:21:00,Ngozi,Ngozi_District_1,223.01268553173713
2020-01-01 07:19:00,Mwaro,Mwaro_District_3,260.94300149317235
2020-01-01 06:47:00,Rumonge,Rumonge_District_4,232.8172199169769
2020-01-01 16:37:00,Ngozi,Ngozi_District_2,280.94762913625414
2020-01-01 10:53:00,Karusi,Karusi_District_3,223.35146492776758
2020-01-01 19:24:00,Bujumbura,Bujumbura_District_5,185.0518884453048
2020-01-01 23:27:00,Cankuzo,Cankuzo_District_4,183.92242708721926
2020-01-01 08:46:00,Bururi,Bururi_District_1,222.5086519404929
2020-01-01 08:43:00,Makamba,Makamba_District_3,252.6193171235309
2020-01-01 17:02:00,Cibitoke,Cibitoke_District_2,235.67073752295198
2020-01-01 17:51:00,Rutana,Rutana_District_4,182.41667411569432
2020-01-01 01:22:00,Gitega,Gitega_District_3,122.5550938584428
2020-01-01 03:06:00,Ruyigi,Ruyigi_District_2,265.6738061360514
2020-01-01 12:20:00,Bujumbura,Bujumbura_District_5,207.63163643175648
2020-01-01 18:48:00,Bujumbura_Rural,Bujumbura_Rural_District_2,228.38598214367198
2020-01-01 06:50:00,Cankuzo,Cankuzo_District_1,263.8786690109006
2020-01-01 10:14:00,Kirundo,Kirundo_District_2,201.42808855566622
2020-01-01 05:55:00,Rumonge,Rumonge_District_2,212.48136379950677
2020-01-01 19:06:00,Bujumbura,Bujumbura_District_4,124.49074737772757
2020-01-01 05:58:00,Muramvya,Muramvya_District_2,222.1387094583889
2020-01-01 06:12:00,Ruyigi,Ruyigi_District_1,205.78896663381346
2020-01-01 00:32:00,Makamba,Makamba_District_3,218.97332704525476
2020-01-01 11:02:00,Rutana,Rutana_District_4,202.0434415439035
2020-01-01 05:26:00,Bujumbura,Bujumbura_District_3,171.0527331141022
2020-01-01 22:31:00,Bujumbura,Bujumbura_District_1,145.39572013629558
2020-01-01 14:49:00,Cankuzo,Cankuzo_District_1,190.0901036473714
2020-01-01 22:41:00,Bururi,Bururi_District_4,272.6874327367226
2020-01-01 15:10:00,Bururi,Bururi_District_3,170.35689796263998
2020-01-01 10:32:00,Makamba,Makamba_District_1,237.44364028160783
2020-01-01 09:15:00,Cankuzo,Cankuzo_District_5,192.0031616404718
2020-01-01 21:14:00,Bujumbura,Bujumbura_District_3,186.0917959022112
2020-01-01 06:03:00,Bujumbura_Rural,Bujumbura_Rural_District_1,226.451534140252
2020-01-01 18:21:00,Bujumbura,Bujumbura_District_3,149.54692355538555
2020-01-01 22:23:00,Bururi,Bururi_District_5,207.4027060343679
2020-01-01 21:51:00,Bujumbura,Bujumbura_District_4,196.95349202615452
2020-01-01 15:38:00,Bururi,Bururi_District_3,167.1886997309817
2020-01-01 12:32:00,Ngozi,Ngozi_District_2,182.11866934749628
2020-01-01 18:23:00,Gitega,Gitega_District_1,215.673073178226
2020-01-01 21:04:00,Mwaro,Mwaro_District_1,185.31541804227885
2020-01-01 04:19:00,Bururi,Bururi_District_4,151.6987802524034
2020-01-01 18:08:00,Ngozi,Ngozi_District_1,172.0085226035087
2020-01-01 20:28:00,Mwaro,Mwaro_District_3,193.71258131835418
2020-01-01 05:01:00,Muramvya,Muramvya_District_4,171.8683604890531
2020-01-01 03:22:00,Rumonge,Rumonge_District_3,196.563292649196
2020-01-01 14:22:00,Bubanza,Bubanza_District_2,241.6315228409629
2020-01-01 21:12:00,Cibitoke,Cibitoke_District_4,196.33968260439428
2020-01-01 19:44:00,Karusi,Karusi_District_1,169.5632807990499
2020-01-01 23:06:00,Muramvya,Muramvya_District_1,312.12141473033466
2020-01-01 06:23:00,Kayanza,Kayanza_District_1,234.94968071820168
2020-01-01 15:48:00,Bujumbura_Rural,Bujumbura_Rural_District_2,263.8548511826906
2020-01-01 20:48:00,Muyinga,Muyinga_District_3,217.82553607235528
2020-01-01 17:28:00,Bururi,Bururi_District_2,285.26445384993286
2020-01-01 06:53:00,Rutana,Rutana_District_5,286.16352077299723
2020-01-01 04:27:00,Bubanza,Bubanza_District_3,202.7237409058608
2020-01-01 05:47:00,Rumonge,Rumonge_District_1,184.05378508561253
2020-01-01 18:01:00,Kayanza,Kayanza_District_1,198.03937658727017
2020-01-01 08:18:00,Mwaro,Mwaro_District_3,202.92206760249005
2020-01-01 03:40:00,Rutana,Rutana_District_2,296.95009092408407
2020-01-01 02:17:00,Cankuzo,Cankuzo_District_1,229.5970474208819
2020-01-01 13:31:00,Bujumbura_Rural,Bujumbura_Rural_District_4,256.18735265309533
2020-01-01 00:36:00,Karusi,Karusi_District_1,263.1192590446495
2020-01-01 15:05:00,Cankuzo,Cankuzo_District_5,191.1299514437042
2020-01-01 16:43:00,Kirundo,Kirundo_District_3,262.0106904829198
2020-01-01 07:29:00,Ngozi,Ngozi_District_1,105.63708549651477
2020-01-01 13:05:00,Bubanza,Bubanza_District_1,165.64447587432687
2020-01-01 10:54:00,Mwaro,Mwaro_District_3,112.04770718996473
2020-01-01 07:59:00,Rutana,Rutana_District_5,173.97474417576592
2020-01-01 15:21:00,Rutana,Rutana_District_3,176.07008726540107
2020-01-01 21:21:00,Mwaro,Mwaro_District_2,234.33748157808031
2020-01-01 07:10:00,Mwaro,Mwaro_District_1,230.00134260610406
2020-01-01 12:06:00,Bubanza,Bubanza_District_2,164.0662192671296
2020-01-01 04:06:00,Bujumbura,Bujumbura_District_1,99.91404468881814
2020-01-01 21:05:00,Makamba,Makamba_District_1,284.8068950354398
2020-01-01 19:07:00,Bujumbura,Bujumbura_District_1,220.45100306715975
2020-01-01 03:30:00,Ruyigi,Ruyigi_District_3,274.5339019803273
2020-01-01 03:11:00,Muyinga,Muyinga_District_2,167.25835419456357
2020-01-01 20:12:00,Ruyigi,Ruyigi_District_1,231.63726259518893
2020-01-01 06:09:00,Kayanza,Kayanza_District_1,185.27148337732106
2020-01-01 18:54:00,Cankuzo,Cankuzo_District_5,239.47430561454559
2020-01-01 17:27:00,Bujumbura_Rural,Bujumbura_Rural_District_3,237.552879447015
2020-01-01 07:28:00,Ngozi,Ngozi_District_4,301.10682132492127
2020-01-01 22:35:00,Rumonge,Rumonge_District_3,175.77008324334685
2020-01-01 00:31:00,Mwaro,Mwaro_District_2,162.64188385078486
2020-01-01 08:51:00,Makamba,Makamba_District_3,251.82705977347587
2020-01-01 03:01:00,Gitega,Gitega_District_3,193.0109586428051
2020-01-01 10:53:00,Bujumbura,Bujumbura_District_3,210.3509161012068
2020-01-01 12:12:00,Karusi,Karusi_District_2,244.7141983093394
2020-01-01 08:05:00,Bururi,Bururi_District_2,196.98762316461807
2020-01-01 16:02:00,Muramvya,Muramvya_District_1,172.48595544573988
2020-01-01 06:15:00,Rumonge,Rumonge_District_3,206.52370741266222
2020-01-01 10:37:00,Ngozi,Ngozi_District_2,215.82646475345905
2020-01-01 05:09:00,Cankuzo,Cankuzo_District_2,230.6759294487668
2020-01-01 23:30:00,Cankuzo,Cankuzo_District_1,138.2478546143708
2020-01-01 02:24:00,Rumonge,Rumonge_District_5,236.82984210386567
2020-01-01 08:01:00,Bururi,Bururi_District_4,269.4281389847571
2020-01-01 07:24:00,Bururi,Bururi_District_3,204.93779499846576
2020-01-01 12:47:00,Rumonge,Rumonge_District_5,158.42807021342088
2020-01-01 04:39:00,Rumonge,Rumonge_District_3,197.70897891497594
2020-01-01 05:56:00,Bururi,Bururi_District_2,100.64111535598056
2020-01-01 13:18:00,Kirundo,Kirundo_District_2,183.84819152760724
2020-01-01 06:58:00,Cankuzo,Cankuzo_District_3,237.4417253422356
2020-01-01 13:37:00,Kayanza,Kayanza_District_3,160.79591235842597
2020-01-01 05:52:00,Gitega,Gitega_District_1,232.5046126602977
2020-01-01 13:38:00,Bujumbura,Bujumbura_District_4,124.58355143377909
2020-01-01 17:24:00,Bujumbura_Rural,Bujumbura_Rural_District_2,177.37704265044732
2020-01-01 03:00:00,Bujumbura,Bujumbura_District_2,209.7828956397336
2020-01-01 00:00:00,Rumonge,Rumonge_District_1,197.71695639123791
2020-01-01 05:55:00,Ruyigi,Ruyigi_District_3,206.747789332636
2020-01-01 07:36:00,Muramvya,Muramvya_District_3,169.92976953906737
2020-01-01 14:01:00,Mwaro,Mwaro_District_2,222.6745744336972
2020-01-01 16:44:00,Rutana,Rutana_District_2,179.83406848818535
2020-01-01 08:06:00,Muramvya,Muramvya_District_4,166.36721592197244
2020-01-01 14:08:00,Ngozi,Ngozi_District_4,235.68437562571236
2020-01-01 12:40:00,Karusi,Karusi_District_1,227.17681564850474
2020-01-01 08:30:00,Bubanza,Bubanza_District_1,126.96136522567464
2020-01-01 04:59:00,Rutana,Rutana_District_1,265.21227528435963
2020-01-01 11:03:00,Gitega,Gitega_District_1,210.66791715529934
2020-01-01 04:18:00,Ruyigi,Ruyigi_District_2,259.85285407622405
2020-01-01 00:52:00,Rumonge,Rumonge_District_4,201.75118231299308
2020-01-01 00:18:00,Muramvya,Muramvya_District_1,208.9237056891296
2020-01-01 22:40:00,Cibitoke,Cibitoke_District_3,197.26504258698975
2020-01-01 10:59:00,Gitega,Gitega_District_1,197.61271720375862
2020-01-01 05:27:00,Bujumbura,Bujumbura_District_5,223.07189651403283
2020-01-01 19:21:00,Cibitoke,Cibitoke_District_2,169.16871791767883
2020-01-01 02:56:00,Gitega,Gitega_District_2,141.7011837830906
2020-01-01 22:20:00,Ngozi,Ngozi_District_3,185.8417700300064
2020-01-01 06:07:00,Mwaro,Mwaro_District_4,210.98309131780687
2020-01-01 02:05:00,Rutana,Rutana_District_2,265.282460563864
2020-01-01 10:34:00,Muyinga,Muyinga_District_1,231.00300108225207
2020-01-01 05:37:00,Kirundo,Kirundo_District_4,234.06817263864468
2020-01-01 08:31:00,Bururi,Bururi_District_2,212.49360494831197
2020-01-01 06:02:00,Karusi,Karusi_District_2,187.96188201011825
2020-01-01 10:46:00,Rumonge,Rumonge_District_2,187.55019693349803
2020-01-01 20:43:00,Cibitoke,Cibitoke_District_1,195.5804278002823
2020-01-01 17:25:00,Kirundo,Kirundo_District_1,254.3500539940777
2020-01-01 00:53:00,Bururi,Bururi_District_2,134.54744179099606
2020-01-01 21:50:00,Cankuzo,Cankuzo_District_1,121.38757116878841
2020-01-01 07:26:00,Ngozi,Ngozi_District_2,175.28651260322414
2020-01-01 16:27:00,Muramvya,Muramvya_District_3,237.60935140223654
2020-01-01 10:36:00,Ngozi,Ngozi_District_3,204.96500541786344
2020-01-01 06:37:00,Cibitoke,Cibitoke_District_4,264.618780281623
2020-01-01 17:39:00,Muramvya,Muramvya_District_1,256.3810842490153
2020-01-01 20:30:00,Bubanza,Bubanza_District_1,255.38742793642913
2020-01-01 05:10:00,Kayanza,Kayanza_District_1,223.614146413188
2020-01-01 20:04:00,Kayanza,Kayanza_District_2,187.64123922101433
2020-01-01 17:02:00,Ruyigi,Ruyigi_District_2,168.4757552465859
2020-01-01 09:01:00,Bujumbura_Rural,Bujumbura_Rural_District_3,263.67425967602753
2020-01-01 00:34:00,Karusi,Karusi_District_3,155.09685030955802
2020-01-01 14:18:00,Bujumbura,Bujumbura_District_1,143.41178210017455
2020-01-01 05:14:00,Karusi,Karusi_District_1,192.54931951736424
2020-01-01 15:01:00,Karusi,Karusi_District_3,113.6372088326565
2020-01-01 07:02:00,Gitega,Gitega_District_2,135.92115957896587
2020-01-01 14:28:00,Makamba,Makamba_District_2,229.52821079608478
2020-01-01 09:54:00,Gitega,Gitega_District_2,160.9128134587461
2020-01-01 19:25:00,Muramvya,Muramvya_District_4,179.21982000891293
2020-01-01 00:34:00,Cibitoke,Cibitoke_District_3,260.7026534445509
2020-01-01 15:37:00,Cibitoke,Cibitoke_District_1,197.89703977564375
2020-01-01 15:05:00,Kayanza,Kayanza_District_4,224.7321586202326
2020-01-01 12:27:00,Kayanza,Kayanza_District_2,138.44048141193034
2020-01-01 16:03:00,Cankuzo,Cankuzo_District_3,161.20581647283115
2020-01-01 19:27:00,Kayanza,Kayanza_District_2,163.97149140361722
2020-01-01 21:44:00,Gitega,Gitega_District_3,230.33658440691062
2020-01-01 19:09:00,Muyinga,Muyinga_District_2,157.93407006492615
2020-01-01 08:57:00,Bujumbura,Bujumbura_District_2,192.57686031872495
2020-01-01 21:33:00,Makamba,Makamba_District_2,157.78162841124953
2020-01-01 15:04:00,Muramvya,Muramvya_District_1,189.47143996546777
2020-01-01 03:01:00,Rumonge,Rumonge_District_2,285.5596907864511
2020-01-01 09:29:00,Kirundo,Kirundo_District_3,190.78537041752523
2020-01-01 10:01:00,Cibitoke,Cibitoke_District_1,214.177079185185
2020-01-01 18:51:00,Muramvya,Muramvya_District_4,152.94649135254062
2020-01-01 18:39:00,Rutana,Rutana_District_5,205.16653788983217
2020-01-01 16:49:00,Gitega,Gitega_District_3,199.8019216534558
2020-01-01 13:45:00,Bururi,Bururi_District_2,217.92308047331915
2020-01-01 20:06:00,Muyinga,Muyinga_District_3,170.94696903132643
2020-01-01 19:55:00,Muyinga,Muyinga_District_2,243.584084048313
2020-01-01 23:46:00,Bubanza,Bubanza_District_2,265.537675436019
2020-01-01 09:10:00,Kayanza,Kayanza_District_3,165.1060765788999
2020-01-01 12:54:00,Rumonge,Rumonge_District_3,177.55863384980617
2020-01-01 07:02:00,Mwaro,Mwaro_District_4,236.94094116975128
2020-01-01 20:01:00,Makamba,Makamba_District_2,198.86794727009755
2020-01-01 17:46:00,Cankuzo,Cankuzo_District_5,178.3473152656291
2020-01-01 13:47:00,Karusi,Karusi_District_1,178.1383532534219
2020-01-01 10:45:00,Kayanza,Kayanza_District_1,129.04692801914288
2020-01-01 03:44:00,Cibitoke,Cibitoke_District_4,165.26423387939917
2020-01-01 11:47:00,Bururi,Bururi_District_1,199.48961827926107
2020-01-01 05:37:00,Cibitoke,Cibitoke_District_2,187.18290957697798
2020-01-01 00:45:00,Rutana,Rutana_District_4,190.08953618653263
2020-01-01 20:27:00,Ngozi,Ngozi_District_3,203.78329049798444
2020-01-01 15:18:00,Muyinga,Muyinga_District_1,223.86714222544805
2020-01-01 09:10:00,Mwaro,Mwaro_District_4,166.76529128827045
2020-01-01 12:41:00,Muyinga,Muyinga_District_2,145.76609874769503
2020-01-01 12:57:00,Bubanza,Bubanza_District_3,204.70654565893003
2020-01-01 02:51:00,Muramvya,Muramvya_District_1,206.49167614455484
2020-01-01 22:46:00,Ruyigi,Ruyigi_District_3,235.29085379074547
2020-01-01 15:17:00,Ruyigi,Ruyigi_District_1,341.2509609027339
2020-01-01 14:42:00,Rutana,Rutana_District_4,232.30408174160686
2020-01-01 07:50:00,Rumonge,Rumonge_District_3,133.4803145979021
2020-01-01 00:50:00,Bubanza,Bubanza_District_3,146.1610729537308
2020-01-01 18:41:00,Bujumbura_Rural,Bujumbura_Rural_District_1,220.38615817360332
2020-01-01 20:43:00,Cankuzo,Cankuzo_District_3,182.67559831017851
2020-01-01 13:45:00,Bubanza,Bubanza_District_3,155.23535172963642
2020-01-01 01:48:00,Bujumbura_Rural,Bujumbura_Rural_District_3,247.4107597883994
2020-01-01 20:38:00,Kirundo,Kirundo_District_3,233.9562972476657
2020-01-01 02:23:00,Ruyigi,Ruyigi_District_3,179.58872864737265
2020-01-01 23:54:00,Mwaro,Mwaro_District_3,283.31127727371916
2020-01-01 14:13:00,Gitega,Gitega_District_3,250.0168711856067
2020-01-01 04:02:00,Kayanza,Kayanza_District_3,249.6901752891039
2020-01-01 09:54:00,Cankuzo,Cankuzo_District_1,145.1108078935008
2020-01-01 17:43:00,Kirundo,Kirundo_District_2,307.11988823419665
2020-01-01 14:52:00,Makamba,Makamba_District_3,85.63368012414611
2020-01-01 16:01:00,Ruyigi,Ruyigi_District_1,210.93860959240965
2020-01-01 05:12:00,Cankuzo,Cankuzo_District_2,200.22782038798672
2020-01-01 21:46:00,Cibitoke,Cibitoke_District_3,268.2567859031015
2020-01-01 15:12:00,Karusi,Karusi_District_1,206.32862805133712
2020-01-01 16:10:00,Kayanza,Kayanza_District_2,109.08401552002863
2020-01-01 21:02:00,Kayanza,Kayanza_District_1,150.34617077877704
